Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
Romania,ROU,2021-06-27,7063922,708864,837162,284286,0,0,0,0
Romania,ROU,2021-06-28,7077971,709421,837587,288475,0,0,0,0
Romania,ROU,2021-06-29,7092434,710016,838224,293344,0,0,0,0
Romania,ROU,2021-06-30,7106796,710760,838766,298496,0,0,0,0
Romania,ROU,2021-07-01,7119663,711343,839162,303647,0,0,0,0
Romania,ROU,2021-07-02,7133153,711999,839590,309600,0,0,0,0
Romania,ROU,2021-07-03,7146643,712655,840018,315553,0,0,0,0
Romania,ROU,2021-07-04,7155558,713182,840218,317802,0,0,0,0
Romania,ROU,2021-07-05,7166541,713794,840619,322261,0,0,0,0
Romania,ROU,2021-07-06,7177103,714281,840906,327630,0,0,0,0
Romania,ROU,2021-07-07,7187631,714783,841212,333369,0,0,0,0
Romania,ROU,2021-07-08,7197549,715335,841533,338889,0,0,0,0
Romania,ROU,2021-07-10,7214757,716250,841932,345690,0,0,0,0
Romania,ROU,2021-07-11,7227836,717132,842208,349553,0,0,0,0
Romania,ROU,2021-07-12,7235663,717443,842416,353289,0,0,0,0
Romania,ROU,2021-07-13,7244682,717844,842714,358179,0,0,0,0
Romania,ROU,2021-07-14,7253506,718221,842996,363732,0,0,0,0
Romania,ROU,2021-07-15,7262269,718657,843259,369086,0,0,0,0
Romania,ROU,2021-07-16,7270927,719050,843455,375040,0,0,0,0
Romania,ROU,2021-07-17,7278880,719392,843630,378185,0,0,0,0
Romania,ROU,2021-07-18,7284649,719626,843711,380164,0,0,0,0
Romania,ROU,2021-07-19,7292637,719883,843894,384978,0,0,0,0
Romania,ROU,2021-07-20,7302143,720139,844047,391734,0,0,0,0
Romania,ROU,2021-07-21,7311018,720465,844199,397559,0,0,0,0
Romania,ROU,2021-07-22,7319847,720805,844333,404253,0,0,0,0
Romania,ROU,2021-07-23,7329045,721192,844459,411044,0,0,0,0
Romania,ROU,2021-07-24,7337142,721519,844551,414640,0,0,0,0
Romania,ROU,2021-07-25,7342701,721691,844619,416828,0,0,0,0
Romania,ROU,2021-07-26,7351353,721954,844756,422148,0,0,0,0
Romania,ROU,2021-07-27,7360269,722220,844881,428745,0,0,0,0
Romania,ROU,2021-07-28,7368862,722429,844969,435461,0,0,0,0
Romania,ROU,2021-07-29,7377080,722648,845080,441725,0,0,0,0
Romania,ROU,2021-07-30,7385223,722971,845224,448978,0,0,0,0
Romania,ROU,2021-07-31,7392258,723245,845296,452748,0,0,0,0
Romania,ROU,2021-08-01,7397019,723495,845342,455021,0,0,0,0
Romania,ROU,2021-08-02,7404056,723744,845377,460128,0,0,0,0
Romania,ROU,2021-08-03,7412103,724008,845426,467163,0,0,0,0
Romania,ROU,2021-08-04,7420098,724313,845501,474048,0,0,0,0
Romania,ROU,2021-08-05,7427670,724553,845574,481458,0,0,0,0
Romania,ROU,2021-08-06,7435221,724804,845635,488893,0,0,0,0
Romania,ROU,2021-08-07,7441548,725050,845684,492397,0,0,0,0
Romania,ROU,2021-08-08,7445922,725231,845719,494678,0,0,0,0
Romania,ROU,2021-08-09,7450296,725412,845754,496959,0,0,0,0
Romania,ROU,2021-08-10,7457738,725605,845836,498275,0,0,0,0
Romania,ROU,2021-08-11,7465149,725895,845901,504587,0,0,0,0
Romania,ROU,2021-08-12,7472230,726076,845954,510909,0,0,0,0
Romania,ROU,2021-08-13,7479107,726297,846015,518507,0,0,0,0
Romania,ROU,2021-08-14,7484693,726516,846059,522190,0,0,0,0
Romania,ROU,2021-08-15,7488012,726634,846083,524283,0,0,0,0
Romania,ROU,2021-08-16,7494142,726736,846141,529782,0,0,0,0
Romania,ROU,2021-08-17,7500848,726896,846214,536287,0,0,0,0
Romania,ROU,2021-08-18,7507401,727067,846270,543468,0,0,0,0
Romania,ROU,2021-08-19,7513413,727186,846318,550255,0,0,0,0
Romania,ROU,2021-08-20,7519622,727449,846371,556964,0,0,0,0
Romania,ROU,2021-08-21,7524882,727765,846403,560516,0,0,0,0
Romania,ROU,2021-08-22,7528368,727905,846426,562510,0,0,0,0
Romania,ROU,2021-08-23,7534377,728114,846483,567925,0,0,0,0
Romania,ROU,2021-08-24,7541021,728306,846516,574465,0,0,0,0
Romania,ROU,2021-08-25,7547658,728487,846562,581090,0,0,0,0
Romania,ROU,2021-08-26,7554012,728720,846625,587735,0,0,0,0
Romania,ROU,2021-08-27,7560564,728919,846668,594304,0,0,0,0
Romania,ROU,2021-08-28,7565791,729164,846702,597493,0,0,0,0
Romania,ROU,2021-08-29,7569157,729348,846735,599530,0,0,0,0
Romania,ROU,2021-08-30,7574972,729520,846765,604168,0,0,0,0
Romania,ROU,2021-08-31,7581089,729722,846798,609922,0,0,0,0
Romania,ROU,2021-09-01,7586831,729932,846822,614963,0,0,0,0
Romania,ROU,2021-09-02,7592323,730136,846865,620073,0,0,0,0
Romania,ROU,2021-09-03,7597738,730313,846901,625277,0,0,0,0
Romania,ROU,2021-09-04,7601830,730481,846915,627679,0,0,0,0
Romania,ROU,2021-09-05,7604327,730575,846929,629096,0,0,0,0
Romania,ROU,2021-09-06,7608827,730694,846943,632553,0,0,0,0
Romania,ROU,2021-09-07,7613579,730819,846973,636613,0,0,0,0
Romania,ROU,2021-09-08,7618487,730998,847014,640953,0,0,0,0
Romania,ROU,2021-09-09,7623198,731154,847049,645079,0,0,0,0
Romania,ROU,2021-09-10,7628412,731308,847098,649845,0,0,0,0
Romania,ROU,2021-09-11,7632962,731497,847123,652297,0,0,0,0
Romania,ROU,2021-09-12,7635765,731589,847136,653960,0,0,0,0
Romania,ROU,2021-09-13,7640202,731701,847163,657424,0,0,0,0
Romania,ROU,2021-09-14,7645598,731834,847198,661913,0,0,0,0
Romania,ROU,2021-09-15,7651155,731968,847226,666697,0,0,0,0
Romania,ROU,2021-09-16,7656887,732186,847269,671893,0,0,0,0
Romania,ROU,2021-09-17,7663761,732397,847300,678144,0,0,0,0
Romania,ROU,2021-09-18,7670125,732672,847343,681646,0,0,0,0
Romania,ROU,2021-09-19,7674613,732771,847367,684411,0,0,0,0
Romania,ROU,2021-09-20,7681035,732967,847417,689769,0,0,0,0
Romania,ROU,2021-09-21,7689082,733183,847466,697139,0,0,0,0
Romania,ROU,2021-09-22,7697415,733403,847512,705402,0,0,0,0
Romania,ROU,2021-09-23,7706168,733677,847580,714721,0,0,0,0
Romania,ROU,2021-09-24,7715678,733952,847669,724828,0,0,0,0
Romania,ROU,2021-09-25,7725142,734236,847734,731749,0,0,0,0
Romania,ROU,2021-09-26,7731060,734417,847769,736628,0,0,0,0
Romania,ROU,2021-09-27,7739703,734676,847844,745637,0,0,0,0
Romania,ROU,2021-09-28,7770019,735597,847950,757106,0,0,0,0
Romania,ROU,2021-09-29,7816940,737435,848019,769373,0,0,0,0
Romania,ROU,2021-09-30,7863718,739503,848105,782314,0,0,0,0
Romania,ROU,2021-10-01,7909195,741546,848157,796578,0,0,0,0
Romania,ROU,2021-10-02,7943844,743539,848212,805446,0,0,0,0
Romania,ROU,2021-10-03,7966761,744753,848232,811782,0,0,0,0
Romania,ROU,2021-10-04,8007154,746481,848265,822525,0,0,0,0
Romania,ROU,2021-10-05,8051932,748272,848310,836391,0,0,0,0
Romania,ROU,2021-10-06,8093599,749802,848330,849085,0,0,0,0
Romania,ROU,2021-10-07,8140049,750896,848353,864141,0,0,0,0
Romania,ROU,2021-10-08,8188997,752516,848382,880796,0,0,0,0
Romania,ROU,2021-10-09,8229069,754285,848422,891730,0,0,0,0
Romania,ROU,2021-10-10,8255920,755359,848444,899177,0,0,0,0
Romania,ROU,2021-10-11,8295424,756537,848469,910191,0,0,0,0
Romania,ROU,2021-10-12,8338164,758005,848502,924359,0,0,0,0
Romania,ROU,2021-10-13,8381523,759757,848526,939350,0,0,0,0
Romania,ROU,2021-10-14,8430706,761650,848565,956088,0,0,0,0
Romania,ROU,2021-10-15,8482429,764018,848601,975338,0,0,0,0
Romania,ROU,2021-10-16,8526722,766341,848638,988004,0,0,0,0
Romania,ROU,2021-10-17,8557901,767763,848657,996950,0,0,0,0
Romania,ROU,2021-10-18,8603716,769717,848691,1011203,0,0,0,0
Romania,ROU,2021-10-19,8653313,771829,848734,1028192,0,0,0,0
Romania,ROU,2021-10-20,8711044,774291,848762,1047530,0,0,0,0
Romania,ROU,2021-10-21,8779913,777109,848809,1075172,0,0,0,0
Romania,ROU,2021-10-22,8864681,780505,848864,1114967,0,0,0,0
Romania,ROU,2021-10-23,8949787,784566,848931,1153042,0,0,0,0
Romania,ROU,2021-10-24,9020953,787823,848963,1189126,0,0,0,0
Romania,ROU,2021-10-25,9101386,790952,849021,1233454,0,0,0,0
Romania,ROU,2021-10-26,9192112,794742,849072,1289526,0,0,0,0
Romania,ROU,2021-10-27,9281761,798612,849129,1346885,0,0,0,0
Romania,ROU,2021-10-28,9356608,801898,849169,1395204,0,0,0,0
Romania,ROU,2021-10-29,9428699,805127,849198,1439662,0,0,0,0
Romania,ROU,2021-10-30,9488608,808128,849209,1465617,0,0,0,0
Romania,ROU,2021-10-31,9533149,810270,849222,1484090,0,0,0,0
Romania,ROU,2021-11-01,9586616,813025,849225,1508045,0,0,0,0
Romania,ROU,2021-11-02,9638867,815839,849225,1531401,0,0,0,0
Romania,ROU,2021-11-03,9695475,818710,849225,1554420,0,0,0,0
Romania,ROU,2021-11-04,9754566,821567,849225,1575086,0,0,0,0
Romania,ROU,2021-11-05,9819470,825137,849225,1596541,0,0,0,0
Romania,ROU,2021-11-06,9875176,828524,849225,1608619,0,0,0,0
Romania,ROU,2021-11-07,9920568,831086,849225,1617366,0,0,0,0
Romania,ROU,2021-11-08,9974863,833875,849225,1630182,0,0,0,0
Romania,ROU,2021-11-09,10026769,836659,849225,1643366,0,0,0,0
Romania,ROU,2021-11-10,10082980,839416,849225,1656003,0,0,0,0
Romania,ROU,2021-11-11,10150141,842321,849225,1668088,0,0,0,0
Romania,ROU,2021-11-12,10231288,845907,849225,1681066,0,0,0,0
Romania,ROU,2021-11-13,10312122,849395,849225,1689549,0,0,0,0
Romania,ROU,2021-11-14,10383889,851904,849225,1695900,0,0,0,0
Romania,ROU,2021-11-15,10462338,854963,849225,1705234,0,0,0,0
Romania,ROU,2021-11-16,10547276,857820,849225,1715850,0,0,0,0
Romania,ROU,2021-11-17,10618520,860797,849225,1726138,0,0,0,0
Romania,ROU,2021-11-18,10693437,864033,849225,1736863,0,0,0,0
Romania,ROU,2021-11-19,10768386,868302,849225,1748121,0,0,0,0
Romania,ROU,2021-11-20,10836163,872930,849225,1754886,0,0,0,0
Romania,ROU,2021-11-21,10885411,876177,849225,1760120,0,0,0,0
Romania,ROU,2021-11-22,10939685,879467,849225,1767646,0,0,0,0
Romania,ROU,2021-11-23,10994406,882823,849225,1776108,0,0,0,0
Romania,ROU,2021-11-24,11049168,886287,849225,1784053,0,0,0,0
Romania,ROU,2021-11-25,11102639,889660,849225,1792382,0,0,0,0
Romania,ROU,2021-11-26,11160597,893557,849225,1801095,0,0,0,0
Romania,ROU,2021-11-27,11213305,897760,849225,1806189,0,0,0,0
Romania,ROU,2021-11-28,11253732,900344,849225,1810164,0,0,0,0
Romania,ROU,2021-11-29,11300189,903531,849225,1815848,0,0,0,0
Romania,ROU,2021-11-30,11335536,905996,849225,1819598,0,0,0,0
Romania,ROU,2021-12-01,11357035,907176,849225,1821756,0,0,0,0
Romania,ROU,2021-12-02,11394535,909169,849225,1827263,0,0,0,0
Romania,ROU,2021-12-03,11439428,912090,849225,1834623,0,0,0,0
Slovakia,SVK,2021-01-01,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-01-08,29888,0,0,0,0,0,0,0
Slovakia,SVK,2021-01-15,63131,0,0,0,0,0,0,0
Slovakia,SVK,2021-01-22,100869,0,0,0,0,0,0,0
Slovakia,SVK,2021-01-29,147806,72,0,0,0,0,0,0
Slovakia,SVK,2021-02-05,214558,1661,0,0,0,0,0,0
Slovakia,SVK,2021-02-12,278781,6486,12803,0,0,0,0,0
Slovakia,SVK,2021-02-19,324903,18221,27147,0,0,0,0,0
Slovakia,SVK,2021-02-26,376416,22493,47979,0,0,0,0,0
Slovakia,SVK,2021-03-05,429741,24594,89753,0,0,0,0,0
Slovakia,SVK,2021-03-12,487299,29528,132695,0,0,0,0,0
Slovakia,SVK,2021-03-19,560824,41398,179326,0,0,0,0,0
Slovakia,SVK,2021-03-26,639833,55885,216819,0,0,0,0,0
Slovakia,SVK,2021-04-02,705758,66961,245234,0,0,0,0,0
Slovakia,SVK,2021-04-09,778341,79263,295656,0,0,0,0,0
Slovakia,SVK,2021-04-16,862182,98126,347720,0,0,0,0,0
Slovakia,SVK,2021-04-23,947220,119840,392402,0,0,0,0,0
Slovakia,SVK,2021-04-30,1058526,141851,427508,0,0,0,0,0
Slovakia,SVK,2021-05-07,1195232,169604,462057,0,0,0,0,0
Slovakia,SVK,2021-05-14,1359963,199622,501793,0,0,0,0,0
Slovakia,SVK,2021-05-21,1528779,232287,548311,0,0,0,0,0
Slovakia,SVK,2021-05-28,1708724,260412,588809,0,0,0,0,0
Slovakia,SVK,2021-06-04,1880044,288233,629551,0,0,0,0,0
Slovakia,SVK,2021-06-11,2058401,314613,660855,0,4131,0,0,0
Slovakia,SVK,2021-06-18,2228312,341130,706861,121,7876,0,0,0
Slovakia,SVK,2021-06-25,2388796,364361,754976,232,11531,0,0,0
Slovakia,SVK,2021-07-02,2533689,385802,788702,5328,17554,0,0,0
Slovakia,SVK,2021-07-09,2641689,402689,817808,13846,23797,0,0,0
Slovakia,SVK,2021-07-16,2728013,419092,833349,23022,27950,0,0,0
Slovakia,SVK,2021-07-23,2786687,431461,839061,29141,30648,0,0,0
Slovakia,SVK,2021-07-30,2848406,443709,840652,34577,34402,0,0,0
Slovakia,SVK,2021-08-06,2911755,452678,841185,42399,35369,0,0,0
Slovakia,SVK,2021-08-13,2965550,459175,841593,50284,36457,0,0,0
Slovakia,SVK,2021-08-20,3005460,465082,841664,59227,37557,0,0,0
Slovakia,SVK,2021-08-27,3040133,469422,841783,65195,37680,0,0,0
Slovakia,SVK,2021-09-03,3067567,472984,841854,69792,37685,0,0,0
Slovakia,SVK,2021-09-10,3094859,475781,841854,72761,37685,0,0,0
Slovakia,SVK,2021-09-17,3118896,478422,841875,77161,37685,0,0,0
Slovakia,SVK,2021-09-24,3144129,480842,841909,81899,37685,0,0,0
Slovakia,SVK,2021-10-01,3163663,482430,842005,86899,37685,0,0,0
Slovakia,SVK,2021-10-08,3180534,483798,842023,90722,37685,0,0,0
Slovakia,SVK,2021-10-15,3196233,485189,842025,93548,37685,0,0,0
Slovakia,SVK,2021-10-22,3229890,487073,842029,96765,37685,0,0,0
Slovakia,SVK,2021-10-29,3279340,491024,842029,100459,37685,0,0,0
Slovakia,SVK,2021-11-05,3355961,498539,842030,105449,37685,0,0,0
Slovakia,SVK,2021-11-12,3459220,508043,842030,116804,37685,0,0,0
Slovakia,SVK,2021-11-19,3565613,518460,842030,132203,37685,0,0,0
Slovakia,SVK,2021-11-26,3685353,529504,842030,149441,37685,0,0,0
Slovakia,SVK,2021-12-03,3726724,535353,842030,151767,37685,0,0,0
Slovenia,SVN,2021-01-01,6198,0,0,0,0,0,0,0
Slovenia,SVN,2021-01-08,30617,0,0,0,0,0,0,0
Slovenia,SVN,2021-01-15,49688,0,0,0,0,0,0,0
Slovenia,SVN,2021-01-22,64397,516,0,0,0,0,0,0
Slovenia,SVN,2021-01-29,82398,519,0,0,0,0,0,0
Slovenia,SVN,2021-02-05,101763,950,0,0,0,0,0,0
Slovenia,SVN,2021-02-12,118875,3827,2202,0,0,0,0,0
Slovenia,SVN,2021-02-19,139316,4569,6231,0,0,0,0,0
Slovenia,SVN,2021-02-26,159966,4884,13995,0,0,0,0,0
Slovenia,SVN,2021-03-05,179477,9079,24832,0,0,0,0,0
Slovenia,SVN,2021-03-12,200982,11995,52719,0,0,0,0,0
Slovenia,SVN,2021-03-19,222473,17907,56029,0,0,0,0,0
Slovenia,SVN,2021-03-26,251714,20908,78431,0,0,0,0,0
Slovenia,SVN,2021-04-02,281732,38880,90855,0,0,0,0,0
Slovenia,SVN,2021-04-09,322574,42018,102388,0,0,0,0,0
Slovenia,SVN,2021-04-16,364128,53242,108171,0,0,0,0,0
Slovenia,SVN,2021-04-23,405418,59900,127827,0,0,0,0,0
Slovenia,SVN,2021-04-30,452302,69383,131463,72,0,0,0,0
Slovenia,SVN,2021-05-07,527267,78727,142974,1652,0,0,0,0
Slovenia,SVN,2021-05-14,587382,86888,164569,9897,0,0,0,0
Slovenia,SVN,2021-05-21,645018,106482,194316,16024,0,0,0,0
Slovenia,SVN,2021-05-28,703114,117301,218557,20973,0,0,0,0
Slovenia,SVN,2021-06-04,788510,125015,245929,32922,0,0,0,0
Slovenia,SVN,2021-06-11,866396,132801,269280,38146,0,0,0,0
Slovenia,SVN,2021-06-18,900924,147698,283102,43802,0,0,0,0
Slovenia,SVN,2021-06-25,942354,158042,291770,47014,0,0,0,0
Slovenia,SVN,2021-07-02,987118,164870,303004,50242,0,0,0,0
Slovenia,SVN,2021-07-09,1020644,171794,310540,55235,0,0,0,0
Slovenia,SVN,2021-07-16,1049289,176487,315419,63913,0,0,0,0
Slovenia,SVN,2021-07-23,1075058,178502,318576,72373,0,0,0,0
Slovenia,SVN,2021-07-30,1101459,180156,321253,79595,0,0,0,0
Slovenia,SVN,2021-08-06,1128111,181848,322829,84509,0,0,0,0
Slovenia,SVN,2021-08-13,1152344,183089,323731,88626,0,0,0,0
Slovenia,SVN,2021-08-20,1178666,184585,324417,93209,0,0,0,0
Slovenia,SVN,2021-08-27,1204418,185728,324874,97371,0,0,0,0
Slovenia,SVN,2021-09-03,1225402,186764,325603,100954,0,0,0,0
Slovenia,SVN,2021-09-10,1255720,187865,325961,107479,0,0,0,0
Slovenia,SVN,2021-09-17,1319509,190177,326374,125691,0,0,0,0
Slovenia,SVN,2021-09-24,1354063,191783,326599,133522,0,0,0,0
Slovenia,SVN,2021-10-01,1383392,192929,326712,136250,0,0,0,0
Slovenia,SVN,2021-10-08,1424517,193803,326797,136251,0,0,0,0
Slovenia,SVN,2021-10-15,1452696,194981,326827,136262,0,0,0,0
Slovenia,SVN,2021-10-22,1473427,196045,326876,136273,0,0,0,0
Slovenia,SVN,2021-10-29,1493920,196950,326912,136285,0,0,0,0
Slovenia,SVN,2021-11-05,1544622,199320,326931,136292,0,0,0,0
Slovenia,SVN,2021-11-12,1635594,204040,326948,136296,0,0,0,0
Slovenia,SVN,2021-11-19,1715746,208719,326957,136303,0,0,0,0
Slovenia,SVN,2021-11-26,1774152,212466,326965,136306,0,0,0,0
South Korea,KOR,2021-02-26,3224,7978,22417,19,0,0,0,0
South Korea,KOR,2021-02-27,3634,8059,23541,21,0,0,0,0
South Korea,KOR,2021-02-28,3984,8093,24124,21,0,0,0,0
South Korea,KOR,2021-03-01,4371,8202,25361,24,0,0,0,0
South Korea,KOR,2021-03-02,5128,8334,91210,25,0,0,0,0
South Korea,KOR,2021-03-03,6469,8466,159478,28,0,0,0,0
South Korea,KOR,2021-03-04,7781,8788,228706,32,0,0,0,0
South Korea,KOR,2021-03-05,9317,9134,297831,37,0,0,0,0
South Korea,KOR,2021-03-06,9407,9199,315887,46,0,0,0,0
South Korea,KOR,2021-03-07,9470,9235,317989,53,0,0,0,0
South Korea,KOR,2021-03-08,10770,9469,384326,63,0,0,0,0
South Korea,KOR,2021-03-09,13077,9798,445647,71,0,0,0,0
South Korea,KOR,2021-03-10,18175,9908,494793,301,0,0,0,0
South Korea,KOR,2021-03-11,25502,10119,532184,480,0,0,0,0
South Korea,KOR,2021-03-12,31934,10299,564072,653,0,0,0,0
South Korea,KOR,2021-03-13,32611,10368,567412,687,0,0,0,0
South Korea,KOR,2021-03-14,32757,10403,568564,712,0,0,0,0
South Korea,KOR,2021-03-15,33538,10487,580511,1539,0,0,0,0
South Korea,KOR,2021-03-16,40391,10638,592766,2150,0,0,0,0
South Korea,KOR,2021-03-17,50592,10772,602662,2693,0,0,0,0
South Korea,KOR,2021-03-18,59824,11021,613082,2996,0,0,0,0
South Korea,KOR,2021-03-19,66247,11176,623846,3481,0,0,0,0
South Korea,KOR,2021-03-20,67720,11262,624144,3493,0,0,0,0
South Korea,KOR,2021-03-21,68173,11304,624200,3505,0,0,0,0
South Korea,KOR,2021-03-22,68721,11399,627942,3600,0,0,0,0
South Korea,KOR,2021-03-23,69608,11547,649823,3775,0,0,0,0
South Korea,KOR,2021-03-24,71108,11699,680464,3786,0,0,0,0
South Korea,KOR,2021-03-25,72584,11910,714983,4034,0,0,0,0
South Korea,KOR,2021-03-26,74343,12069,739857,4260,0,0,0,0
South Korea,KOR,2021-03-27,74597,12206,741245,4273,0,0,0,0
South Korea,KOR,2021-03-28,74759,12270,741335,4279,0,0,0,0
South Korea,KOR,2021-03-29,75992,12399,769395,4288,0,0,0,0
South Korea,KOR,2021-03-30,78417,12674,799478,4307,0,0,0,0
South Korea,KOR,2021-03-31,83636,12860,823713,4333,0,0,0,0
South Korea,KOR,2021-04-01,110485,13081,842302,4384,0,0,0,0
South Korea,KOR,2021-04-02,137583,13278,861792,4883,0,0,0,0
South Korea,KOR,2021-04-03,144608,13412,864283,4931,0,0,0,0
South Korea,KOR,2021-04-04,145390,13487,864377,4951,0,0,0,0
South Korea,KOR,2021-04-05,168514,13655,878971,5897,0,0,0,0
South Korea,KOR,2021-04-06,197286,14076,895487,6642,0,0,0,0
South Korea,KOR,2021-04-07,227982,14279,912417,7788,0,0,0,0
South Korea,KOR,2021-04-08,268008,14726,919790,8900,0,0,0,0
South Korea,KOR,2021-04-09,305416,15018,924111,10211,0,0,0,0
South Korea,KOR,2021-04-10,315146,15155,924776,10711,0,0,0,0
South Korea,KOR,2021-04-11,315734,15230,924827,10744,0,0,0,0
South Korea,KOR,2021-04-12,347050,15447,932475,12240,0,0,0,0
South Korea,KOR,2021-04-13,378865,15636,945728,13173,0,0,0,0
South Korea,KOR,2021-04-14,411017,15875,960836,13180,0,0,0,0
South Korea,KOR,2021-04-15,485230,16110,981187,13184,0,0,0,0
South Korea,KOR,2021-04-16,562502,16376,1008435,13199,0,0,0,0
South Korea,KOR,2021-04-17,591186,16546,1009863,13203,0,0,0,0
South Korea,KOR,2021-04-18,596371,16630,1009909,13205,0,0,0,0
South Korea,KOR,2021-04-19,675889,16798,1054143,13206,0,0,0,0
South Korea,KOR,2021-04-20,758778,17030,1103451,13208,0,0,0,0
South Korea,KOR,2021-04-21,843976,17317,1151961,13225,0,0,0,0
South Korea,KOR,2021-04-22,941499,17663,1205840,13226,0,0,0,0
South Korea,KOR,2021-04-23,1038706,17912,1289338,13235,0,0,0,0
South Korea,KOR,2021-04-24,1075955,18077,1323597,13236,0,0,0,0
South Korea,KOR,2021-04-25,1081760,18149,1324891,13240,0,0,0,0
South Korea,KOR,2021-04-26,1189302,18293,1382497,13251,0,0,0,0
South Korea,KOR,2021-04-27,1315320,18518,1456029,13272,0,0,0,0
South Korea,KOR,2021-04-28,1468076,18735,1556673,13288,0,0,0,0
South Korea,KOR,2021-04-29,1639935,18958,1678038,13316,0,0,0,0
South Korea,KOR,2021-04-30,1805433,19191,1820330,14270,0,0,0,0
South Korea,KOR,2021-05-01,1829702,19310,1844526,14377,0,0,0,0
South Korea,KOR,2021-05-02,1831576,19401,1844959,14390,0,0,0,0
South Korea,KOR,2021-05-03,1897927,19552,1895984,15073,0,0,0,0
South Korea,KOR,2021-05-04,1960107,19759,1940596,15661,0,0,0,0
South Korea,KOR,2021-05-05,1990738,20190,1941348,15781,0,0,0,0
South Korea,KOR,2021-05-06,2075587,20367,1988507,16280,0,0,0,0
South Korea,KOR,2021-05-07,2162427,20549,2027412,16749,0,0,0,0
South Korea,KOR,2021-05-08,2193383,20744,2036910,16771,0,0,0,0
South Korea,KOR,2021-05-09,2198496,20826,2036998,16786,0,0,0,0
South Korea,KOR,2021-05-10,2283048,21052,2044303,17198,0,0,0,0
South Korea,KOR,2021-05-11,2368700,21258,2048754,17552,0,0,0,0
South Korea,KOR,2021-05-12,2454865,21603,2052500,17735,0,0,0,0
South Korea,KOR,2021-05-13,2538400,21785,2056610,18076,0,0,0,0
South Korea,KOR,2021-05-14,2622817,22031,2064313,18424,0,0,0,0
South Korea,KOR,2021-05-15,2654242,22208,2065067,18455,0,0,0,0
South Korea,KOR,2021-05-16,2659701,22338,2065211,18472,0,0,0,0
South Korea,KOR,2021-05-17,2755153,22465,2084402,18645,0,0,0,0
South Korea,KOR,2021-05-18,2866495,22647,2128267,18764,0,0,0,0
South Korea,KOR,2021-05-19,2961024,22883,2129461,18802,0,0,0,0
South Korea,KOR,2021-05-20,3114002,23073,2201007,18961,0,0,0,0
South Korea,KOR,2021-05-21,3262099,23245,2293815,19253,0,0,0,0
South Korea,KOR,2021-05-22,3286633,23369,2310846,19296,0,0,0,0
South Korea,KOR,2021-05-23,3289608,23448,2311214,19303,0,0,0,0
South Korea,KOR,2021-05-24,3404776,23562,2373580,19462,0,0,0,0
South Korea,KOR,2021-05-25,3514179,23699,2436697,19626,0,0,0,0
South Korea,KOR,2021-05-26,3612745,23840,2494302,19738,0,0,0,0
South Korea,KOR,2021-05-27,3707154,23980,3117826,20041,0,0,0,0
South Korea,KOR,2021-05-28,3795810,24173,3640265,20087,0,0,0,0
South Korea,KOR,2021-05-29,3814149,24262,3796064,20112,0,0,0,0
South Korea,KOR,2021-05-30,3815227,24331,3800347,20125,0,0,0,0
South Korea,KOR,2021-05-31,3925753,24392,4104715,20159,0,0,0,0
South Korea,KOR,2021-06-01,4038960,24719,4586560,20249,0,0,0,0
South Korea,KOR,2021-06-02,4148337,24818,4883966,20325,0,0,0,0
South Korea,KOR,2021-06-03,4248273,25386,5154651,20386,0,0,0,0
South Korea,KOR,2021-06-04,4339758,25493,5463256,20554,0,0,0,0
South Korea,KOR,2021-06-05,4364713,25607,5581515,20580,0,0,0,0
South Korea,KOR,2021-06-06,4365858,25638,5583867,20597,0,0,0,0
South Korea,KOR,2021-06-07,4520575,25737,6345629,20690,0,0,0,0
South Korea,KOR,2021-06-08,4666073,25962,6973575,20755,0,0,0,0
South Korea,KOR,2021-06-09,4796086,26082,7463251,20865,0,0,0,0
South Korea,KOR,2021-06-10,4910533,26461,7899729,274024,0,0,0,0
South Korea,KOR,2021-06-11,5018068,26579,8453646,476571,0,0,0,0
South Korea,KOR,2021-06-12,5040200,26669,8712161,590853,0,0,0,0
South Korea,KOR,2021-06-13,5041397,26716,8727776,602647,0,0,0,0
South Korea,KOR,2021-06-14,5145439,26813,9309032,775125,0,0,0,0
South Korea,KOR,2021-06-15,5269101,26960,9817960,887885,0,0,0,0
South Korea,KOR,2021-06-16,5398486,27036,10185412,1066138,0,0,0,0
South Korea,KOR,2021-06-17,5534834,27242,10571066,1092392,0,0,0,0
South Korea,KOR,2021-06-18,5672938,27598,11037135,1123698,0,0,0,0
South Korea,KOR,2021-06-19,5697612,27676,11227602,1142798,0,0,0,0
South Korea,KOR,2021-06-20,5698901,27759,11227795,1143228,0,0,0,0
South Korea,KOR,2021-06-21,5839588,28505,11245635,1146950,0,0,0,0
South Korea,KOR,2021-06-22,5987456,29623,11266769,1149883,0,0,0,0
South Korea,KOR,2021-06-23,6128621,32715,11285761,1151345,0,0,0,0
South Korea,KOR,2021-06-24,6261855,36229,11302604,1152128,0,0,0,0
South Korea,KOR,2021-06-25,6396738,46154,11319119,1152725,0,0,0,0
South Korea,KOR,2021-06-26,6430583,47028,11319998,1152847,0,0,0,0
South Korea,KOR,2021-06-27,6431682,47135,11320173,1152872,0,0,0,0
